Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address,
72750.56473,5.9,14,8,45134.65342,143414,"93684 Christensen Street
Boyleburgh, PR 71060-9687",
76483.58551,5.23,1,9,54737.92664,138278,"9653 Rush Cliffs Suite 130
Caldwellside, PR 40207-1379",
74401.69918,5.26,8,14,26015.38384,962591,"1676 Mitchell Islands Suite 477
Leeport, VT 34881",
59378.44838,6.9,10,15,43306.35042,137352,"09568 Rose Pines
Christopherbury, KY 47865-6077",
84691.77031,6.73,4,12,22216.78721,155863,"1470 Evans Land Suite 860
Thompsonville, TN 61743",
66832.30745,7.37,2,6,41344.5206,153381,"2694 Morgan Ranch Apt. 885
West Matthew, IL 77377-2143",
81947.83832,7.47,20,6,43487.57712,179177,"7759 Logan Trace Suite 136
Deborahberg, LA 43737",
68342.25967,6.46,6,6,34530.72763,127498,"1147 Chan Park Suite 914
West Scottland, OH 25204-1523",
52941.73085,6.06,17,6,54294.76621,117643,"1231 Jane Avenue Apt. 902
South Anne, NH 48392-1831",
81785.71266,4.52,13,7,56712.06902,153017,"11947 Watson Village Suite 760
New Brettside, MD 61704",
94494.38435,7.24,14,17,31307.5215,182585,"643 Stephen Circle
North Kennethton, NH 45233",
68177.40477,6.46,7,17,23835.28645,974599,"494 Tiffany Loaf
South Chelsea, RI 85200-8345",
65893.44773,4.96,18,16,28173.79002,856261,"2525 Alexandria Flats Apt. 039
South Angela, LA 23518-9870",
71793.86826,7.32,16,16,53272.79247,190353,"9173 Jessica Harbors Apt. 388
East Dalton, OR 42003",
90864.87746,4.84,20,8,39183.03228,162964,"851 Adams Points Apt. 622
West Michael, NE 23572",
62034.98064,5.82,7,14,29194.00407,119267,"220 Lucero Plaza Suite 571
Leeside, MD 10820-0662",
75545.62733,5.58,1,19,32614.31774,106885,"108 Kayla Extensions Suite 007
Port Bethview, IA 58845",
74852.73538,7.05,9,9,26120.66089,153584,"96897 Eric Inlet
Vincentville, ME 10210",
62303.11302,5.23,3,6,33711.72484,103315,"522 Keith Spur Suite 131
New Matthew, AR 03859-5547",
71481.03493,5.18,10,7,45246.1741,153001,"Unit 1267 Box 3271
DPO AA 39196-7180",
80484.87001,4.5,3,17,28076.97938,113122,"785 Chelsea Ridge Apt. 995
West Jennifermouth, WA 94552",
84431.67331,4.43,1,1,26124.40716,134722,"2462 Brewer Gateway Suite 655
Vasquezbury, HI 84517",
55707.35382,4.41,4,20,22588.57754,676738,"944 Miller Bridge Suite 519
West Brooke, GU 62116-4522",
81023.01749,6.51,13,6,30501.64782,143775,"4328 Denise Landing
New Christopher, IL 59664-4530",
72466.08059,5.83,7,16,12113.11474,744741,"5149 Brandon Divide
Millerport, AL 21191-6192",
71663.29801,6,4,6,35315.03035,123062,"3862 Caldwell Estates
Floresburgh, WV 75010-7415",
81881.60723,5.25,19,6,62340.64,197617,"62924 Nelson Mountains Suite 665
East Darlene, AL 82461-7228",
85480.43728,2.79,5,1,47508.80534,103386,"406 Webb View Suite 914
Port Billy, ME 16909",
63753.86424,8.11,5,11,31347.68978,155857,"9831 Miller Knolls Apt. 664
New Meganshire, KY 50155",
56935.32996,6.48,15,7,32965.93529,849180,"495 Waters Falls Apt. 676
Anthonyland, AZ 77516-0465",
66513.88445,6.77,5,4,5727.485885,717661,"681 James Port
Port Audrey, HI 82392-5376",
72554.53595,5.44,11,16,36249.40583,118709,"26558 Jessica Creek Suite 912
Marshalltown, SC 37598-0862",
69956.75188,4.98,1,13,35148.16491,132694,"USNS Anderson
FPO AP 25685-4457",
65126.70305,4.14,7,3,47258.75993,124578,"5471 Fuentes Wells Suite 030
Port Charles, NJ 67833",
71270.84203,5.42,12,15,40130.80794,133189,"5123 Jonathan Trail Suite 532
West Micheal, WY 72230-4641",
59124.12488,6.42,8,5,36442.99498,147233,"6786 Vance Manors
Turnerton, AR 10936-6251",
55383.02378,7.09,11,15,36106.36886,113022,"421 Hunter Oval
Glennport, NV 51166-5572",
52512.84234,7.37,3,17,25943.0776,907462,"6831 Bailey Hollow
Estesland, UT 59729",
77050.18056,6.28,11,12,47171.9103,158181,"88791 Richards Parkway
Shirleyborough, AK 40270-8587",
73267.90029,5.8,19,4,44674.46711,144157,"23912 Sarah Fort
Sharpborough, NE 41950",
58585.09602,6.42,9,11,28026.78288,820250,"537 Aaron Streets Suite 331
New Cynthiamouth, PA 53151",
72770.16686,7.68,14,20,21357.03653,129346,"58915 Jason Green
Port Kimberly, MO 60047-2438",
70203.60018,5.14,20,7,40588.57311,128812,"66113 Patricia Stream Apt. 278
New Traci, TN 31867",
75841.48726,6.22,5,16,48641.80172,136100,"Unit 9384 Box 8982
DPO AP 02784",
73679.40406,4.81,8,10,42734.24328,108442,"845 Scott Rest Apt. 003
Lake Jeremy, OH 27354",
72928.96581,7.77,6,10,38728.04346,163809,"849 Amanda Lights Suite 828
South Christopherside, OK 55747",
64448.81994,5.91,3,6,21240.1529,119743,"971 Jack Greens Apt. 617
North Megan, ME 65020-9644",
52652.65234,5.68,17,8,34776.58591,928210,"487 Williams Bypass Apt. 710
Jeffreyshire, MS 80188-1082",
78482.22889,7.03,3,2,28452.31484,136761,"130 Gibbs Forest
Taylortown, KY 75940",
68398.36246,6.6,14,16,49548.71879,148640,"985 Steven Mount
Kerrbury, MO 43116",
73921.63556,7.54,9,3,36269.23295,155551,"59460 Brian Trace Suite 059
Brownburgh, NE 85363-0027",
71162.38124,6.68,9,6,39134.55477,143424,"4619 Angela Rest Apt. 586
Paulport, IL 15870",
61269.67441,5.42,17,1,36337.75525,981785,"300 Michael Pass
East Sabrina, NH 85828",
75175.00476,5.8,19,18,25943.714,100543,"362 Hoffman Dale
Jameschester, OK 17902-1224",
71286.51245,6.42,1,6,36411.97409,134604,"8059 Jones Run
New Kristen, MH 98525",
52190.96795,6.44,11,18,39309.46426,942397,"57570 Thomas Junctions
East Christinafurt, TN 18120",
84054.4344,6.97,15,10,38712.70774,181276,"0942 Jonathan Stravenue
Simsport, NH 46352-3446",
69017.58125,5.59,11,4,27751.98513,981559,"9566 Gail Lodge
Loriview, HI 24128",
81490.49041,6.36,1,2,55928.08704,191450,"66052 Lauren Club Apt. 065
Santoschester, ND 60980",
69273.77543,4.08,8,18,42086.78901,103436,"833 Patricia Village Suite 632
East Donaldfurt, WY 61109",
87106.5138,5.78,19,10,44102.19973,179522,"53932 Vaughn Skyway
Vincentmouth, SC 08622",
59821.35629,5.09,1,3,54223.65565,965491,"9840 Johnson Islands
East Catherinefort, KS 94625-0549",
69517.84437,4.48,17,4,39739.75719,138480,"529 Eaton Dam Apt. 699
North Bettymouth, MD 19736-9062",
95358.18055,5.14,17,16,49759.12781,190281,"7530 Jones Lock Apt. 143
North Tiffany, NJ 70036-7419",
45546.64341,4.6,17,1,34810.67951,923830,"585 Joel Cape
North Derrickmouth, AR 63296-6610",
69664.07576,7.61,6,19,37012.99343,107464,"79506 Tony Plain Apt. 264
Marcuschester, NC 40536",
65221.12656,5.6,11,6,34752.93825,106929,"9655 Nielsen Flat Apt. 350
Gabrielmouth, MA 63689-4481",
74452.82103,5.1,12,18,37298.07148,106567,"77636 Donald Avenue Apt. 063
Lake Savannahfort, ID 71155-2535",
61046.28866,7.1,3,18,40277.89925,855667,"16718 Day Manors Suite 286
Tammyburgh, ME 13722-0046",
66537.59487,5.61,12,12,39265.01197,985462,"732 Russell Mills Apt. 132
East Sharon, CT 86455",
64675.75114,4.36,3,2,36376.48857,664298,"01823 Hughes Center Apt. 386
Brownville, HI 60561",
56586.12999,4.93,14,18,19540.90757,603714,"693 Mcdaniel Cove Apt. 320
Anthonymouth, ND 61886",
66148.99082,7.24,19,8,38903.19826,130013,"3664 Freeman Spring
North Shannonside, CA 69975-2764",
62714.62369,5.42,20,20,40082.66311,109539,"691 Owens Place Suite 026
Edwardschester, IL 97095-0081",
73490.59998,6.35,9,3,52452.0791,135779,"4924 Kristie Light
Julieview, MD 19536-5864",
51858.90428,5.62,2,19,28593.87968,730739,"Unit 9410 Box 6454
DPO AP 75022-1625",
67481.41474,6.82,2,2,18846.25449,111562,"7456 Dunn Freeway
Port Angel, NC 34615-6405",
74497.67308,6.16,10,1,28160.45754,120475,"03161 Lori Meadows Suite 563
Andersonfurt, MT 47363",
70073.50299,5.88,4,19,40109.82955,144152,"3670 Edward Prairie
Amandafurt, NV 40043-0962",
86458.98086,4.55,4,7,22321.43516,133674,"54374 Rosario Hills Apt. 037
Alecfurt, VI 74108-3548",
56894.40224,5.29,7,18,32478.66494,742705,"9495 Randall Forges
Port Nicholas, WA 94825",
58153.2293,5.64,13,10,45756.53195,115043,"4771 Thomas Drive Apt. 125
East Lauren, GA 99732",
84556.63627,5.09,5,16,31797.31744,132684,"97160 Tracy Junction
Erinborough, WY 73884",
82732.98111,5.33,10,12,41136.52722,125266,"0630 Wilson Shoal
North Philip, AK 91611",
65694.05127,6.43,6,17,43406.71203,135976,"PSC 2681, Box 5759
APO AA 82431-2879",
76061.35071,7.14,15,5,40876.96459,177801,"04117 Bennett Greens
Gonzalezfort, NJ 86640-8362",
66935.47508,6.37,15,9,17573.6171,110905,"55454 Mary Coves Suite 114
South Jennifer, FL 24998-9703",
73148.51334,6.48,8,10,40372.16567,103893,"24144 Beth Bridge
Ryanstad, WA 53480-7998",
77961.22193,5.04,5,16,23334.68028,100370,"5071 Christopher Walks
East Michelle, DE 52994",
60553.244,5.52,7,17,37277.88702,108682,"373 Chandler Loaf Suite 465
Baldwinfurt, AL 91590",
79500.39895,8.55,11,4,32069.11741,172798,"3622 David Junctions
Colleenfort, MP 98876-3794",
63237.10995,4.66,4,18,33805.57856,113313,"48850 Lauren Cape Apt. 922
Lake Stacy, AL 39607",
71348.72652,7.84,11,9,34405.94764,146075,"30135 Larry Turnpike
Averyview, VI 87254",
75654.77702,7.07,19,19,49451.17854,190078,"10911 Williams Grove
Josephtown, UT 33216-6985",
83539.26859,4.52,7,1,37676.56472,115775,"5185 Brandon Estates Apt. 215
West Teresa, CT 52929",
85719.68813,6.21,16,12,38030.22424,160307,"2223 Brown Tunnel
Alexhaven, PR 64465-6988",
75571.04402,6.11,18,15,33988.43586,121826,"93815 Caitlin Cape Suite 183
Cynthiaville, MP 11833",
57227.32404,6.41,6,11,20744.00476,100202,"887 Samuel Street
North Carolville, ID 11574-6279",
59256.07295,5.14,16,1,32695.18332,742016,"3338 Nelson Harbor
Lake Christymouth, NH 10232-4764",
64975.66283,5.03,14,7,36975.05217,102386,"56097 Angela Row Apt. 158
Lake Samuel, FM 28219",
65310.43112,7.02,11,1,40677.55053,157813,"PSC 7003, Box 4278
APO AA 00593",
61127.26518,4.62,3,9,31396.35501,112109,"205 Smith Summit Apt. 311
Josephborough, AZ 63374",
67055.44684,6.98,8,17,32034.98064,893802,"35819 Parker Spur
East Richard, GA 41389-2093",
71043.31325,6.04,9,19,20763.60414,955165,"80638 Samantha Village
North Anthony, KS 58656-6462",
57838.74463,2.79,17,4,37771.43326,589969,"78852 Alvarado Spur
Deanside, AS 09133-3395",
48144.05321,5.44,14,1,23465.38298,763874,"674 Karen Pine Apt. 327
Edwardsfurt, MS 08007-7411",
67952.40464,6.06,13,5,58782.22227,151322,"Unit 2464 Box 1413
DPO AA 68055-8799",
68467.21725,3.74,17,2,46594.48736,103633,"03566 Anderson Plain Apt. 701
Fullermouth, NM 77849-5037",
66767.89811,4.76,7,9,46125.22421,107572,"2616 Weaver Locks
Fergusonbury, NE 66468-8725",
77135.46666,5.16,6,3,32779.68791,108670,"62829 Scott Groves
North Thomas, CT 06733",
64916.09513,5.35,9,14,39315.51149,138127,"0100 Cheyenne Turnpike Apt. 264
Millerton, VA 49706-4944",
50343.76352,6.02,8,17,27445.87674,691854,"400 Allen Lodge Apt. 145
Bernardfort, NV 57316",
62036.63113,5.53,13,15,14790.21577,862376,"849 Kathryn Mountains
South Stevenfort, DE 22930",
59467.85738,3.95,5,6,36436.49233,667428,"3163 Sampson Course
Port Jesus, MH 86177",
55306.91147,5.83,13,6,32446.99907,624244,"16130 Jared Mountains Suite 452
South Stacie, ID 68079-4583",
76027.94493,5.74,13,6,37462.22283,128236,"550 Catherine Hills
Turnerville, KY 23649-7059",
63317.04759,7.07,20,11,43523.95175,147906,"7715 Cathy Plain Suite 160
New Angelica, TX 28872-3619",
71146.50804,5.58,10,13,42968.61862,134206,"8606 Morton Point Suite 776
Valerieport, OR 73046",
70950.42999,6.56,18,6,39778.13778,153803,"USS Swanson
FPO AP 83456",
64603.19152,4.91,4,1,33673.90406,815593,"37521 Cabrera Forest Suite 722
Curtistown, NV 66526",
69993.96332,6.66,18,16,39898.30081,139115,"40741 Miguel Course
Taylorport, IA 78709-9311",
62367.4524,4.23,19,14,23533.22446,727366,"6692 Joshua Knolls
West Joshuastad, KS 10649",
62654.35948,5.67,6,1,36718.51231,105348,"30658 Patton Forge
West Corey, CT 93465-0946",
70842.2172,6.17,14,9,42987.47933,151992,"30306 Hendricks Fall Suite 302
West John, AS 52072",
64975.88369,5.17,14,9,37088.81622,918533,"1140 Smith Lake Apt. 830
Shermantown, NY 21419-2702",
72200.04105,6.53,2,2,42485.44256,152380,"77607 Dickerson Oval
Maynardport, UT 64088-4501",
62524.55636,5.79,11,16,19113.16875,102004,"9837 Megan Lights Suite 827
Feliciaport, SD 66627-0205",
68377.38138,5.2,19,20,33641.56084,901752,"249 Cameron Springs Suite 697
Mitchellville, IL 27190",
61194.47959,3.71,15,15,28667.14051,369433,"USNS Weaver
FPO AE 62010",
69147.21858,6.33,6,5,42892.70325,131805,"8181 Gary Mountains
Davisview, HI 21834",
61592.9377,6.67,17,10,23011.96422,106096,"0808 Craig Views Suite 251
West Keith, ID 55946",
72487.49424,7.45,9,15,44865.38182,158461,"788 Norman Lights Suite 570
Porterfort, AR 49513",
62949.67395,4,4,9,30373.06097,814378,"1024 Sweeney Crossing Suite 582
East Williamhaven, NM 82488",
78605.18989,7.3,17,13,18493.05833,153620,"25687 Jones Court Suite 156
Lake Norma, NY 39300-5661",
55565.04312,7.82,9,8,35680.46768,138820,"1039 Joshua Stream Suite 533
South Patty, GA 56712-6067",
55845.54616,5.4,18,3,43790.66537,919963,"91393 Virginia Plain Suite 161
West Elizabeth, OR 66820-4429",
89026.80942,6.46,17,17,38039.55057,197862,"9728 Anthony Pine Suite 314
West Sherry, AS 56042",
76338.66814,7.72,16,18,50620.20732,192872,"628 Marcus Corners Apt. 153
New John, OK 12145-0369",
53547.01802,5.84,17,10,57979.8562,152095,"013 Alexander Extension
West Vincent, MI 76753",
74812.69859,6.16,17,15,45471.807,141425,"414 May Fork
Lisaside, OR 02771-3708",
63407.6978,4.99,11,7,36397.6532,826483,"2476 Aguilar Springs
Barnesland, AR 68228-2219",
54743.73394,7.02,4,2,27692.26877,107995,"71362 Meyer Squares Suite 571
South Anna, AS 81738",
85658.32928,6.56,3,4,35204.9757,154596,"35913 Jordan Track Suite 880
Walkerland, IL 91921-0710",
56631.89547,7.13,13,5,51351.72128,137411,"884 Jordan Streets Apt. 271
Dawsontown, OR 98005",
79978.55279,5.7,2,3,27897.1657,957806,"717 Villegas Drive Apt. 137
Port Cheryl, PW 45659-8596",
69840.269,5.23,16,17,27895.53069,109654,"349 Joshua Mountain
South Mary, MT 88531-9334",
86985.76434,6.39,3,8,25788.67236,141280,"46916 John Shoal
South Tonymouth, FL 48934",
74521.17813,5.65,12,11,38533.83979,152796,"USCGC Jones
FPO AP 54510-2694",
58568.62846,6.52,18,9,44067.08736,134007,"8830 Walker Dale Suite 595
Cainport, SD 38872-3317",
67712.81277,6.61,12,8,16561.19222,880851,"87459 Pamela Pines Apt. 270
Hollyport, MO 27499-8987",
74280.6996,7.17,14,10,26115.26041,132447,"6540 Darren Brook
Johnsonmouth, TN 97299-3467",
56000.02192,6.28,7,18,41006.98371,103453,"79189 Kerri Lights
New Anthony, OK 64180",
72980.64967,5.51,20,6,37786.05693,107900,"30247 Fuller Streets
Port Patrick, MP 52706-6844",
70602.25967,5.41,8,11,35594.22418,883021,"112 Anderson Square Apt. 249
Loriton, AR 40060-3548",
60595.67696,6.77,9,9,47991.9025,143483,"647 William Freeway Suite 403
Lake Carolineview, MP 69605",
55317.2039,4.97,8,17,42317.89529,670734,"899 Danielle Garden Suite 886
South Kennethberg, WV 16065-7735",
66208.81993,4.85,8,6,40346.57892,122897,"28775 Alexander Crescent
West Karenborough, UT 43499",
65827.67224,7.16,2,20,31304.3067,121004,"368 Chelsea Shore Apt. 663
New Destinymouth, NY 80487",
82264.37268,5.55,20,17,34066.60905,144697,"2277 Michelle Extension
Amandaborough, NY 80022-6654",
93032.5417,6.37,12,20,35621.38271,187219,"Unit 4376 Box 1994
DPO AA 20751",
70126.14995,6.26,16,7,33017.58606,127096,"23205 Meza Center Suite 281
South Michael, WV 08957",
64717.28751,5.83,20,3,31860.53541,114580,"245 White Walk
Porterberg, WA 51290",
73804.90862,6.73,4,20,40877.18912,157421,"695 Randy Vista
Cooperside, NE 27187-4331",
67465.99562,4.59,7,17,22714.46906,863448,"992 Pierce Creek Apt. 691
South Robert, AL 88281",
78401.11457,6.09,17,3,47727.60733,180550,"09918 Coleman Creek Suite 038
Johnsonburgh, NC 08665-6370",
57077.22934,6.38,5,16,55114.58165,131263,"646 Fleming Burg Suite 492
Gomezton, VT 97639",
59756.1146,5.23,15,12,33516.79069,697212,"2921 Jasmine Isle Apt. 446
East Taylor, PA 69183-0638",
60214.19446,6.82,14,18,39252.76381,147534,"83537 Singleton Forge Suite 145
Port Stephaniestad, WV 75261",
70513.21224,5.08,16,8,39275.77529,138378,"347 Murray Trail
Conradmouth, GU 27912-1572",
72791.27054,5.37,15,7,44476.3371,116660,"920 Jimenez Mills Apt. 028
Haysfurt, MA 85873-8046",
60357.54503,7.23,17,6,36198.44099,934744,"020 Joshua Summit
Knightton, FM 59302",
72310.09548,6.76,13,9,37736.85717,162516,"891 Dawn Passage Apt. 577
West Sarahland, VI 34264",
74547.96559,4.94,16,17,48175.05027,126896,"124 Hanson Lodge
Wuberg, UT 21959-4148",
89730.52363,5.98,6,20,23059.65425,179275,"97191 Chambers Shore
East Davidshire, MP 06664",
59861.63219,8.09,20,14,45919.17641,143432,"1543 Bell Mount
Simpsonton, GA 11066-6602",
80134.33862,5.3,1,9,43751.17933,153264,"86677 Michael Squares
Port Bradley, CA 84127",
58198.03231,4.4,5,1,14226.93802,420122,"Unit 7805 Box 2823
DPO AE 61896",
71784.01624,4.79,3,8,15554.28418,825178,"528 Ortiz Island Suite 512
North Taylor, MO 67778-4179",
67449.32909,7.14,4,12,29748.36727,111229,"510 Brad Mountains
Williamfurt, VA 22481",
77906.18518,6.53,18,2,31399.75683,163909,"64328 Bowman Route
South Tanya, VT 23530",
71020.73746,4.65,19,14,36788.48611,116285,"076 Sheena Course Suite 578
Davidmouth, TX 36489",
54474.5763,6.09,4,10,21409.35475,803270,"0693 Hall Overpass
New Patricia, DE 34344",
53494.77377,6.52,8,2,41530.50955,110348,"3763 Lambert Islands
New Keithview, ID 84363",
60883.53689,6.28,5,14,31135.05678,100594,"28098 Wheeler Islands
Grayhaven, CA 95517",
63022.78791,5.41,18,15,33582.68525,904789,"9102 Stephanie Walk
West Adrianafurt, VI 59208",
77514.59354,4.13,10,6,30820.80777,985059,"USNS Morton
FPO AP 44353-3930",
80537.52484,6.74,16,1,31872.17941,143064,"PSC 2787, Box 6497
APO AA 12455",
75470.75995,6.51,8,12,17780.96217,114744,"USS Martin
FPO AP 82345",
57782.05703,4.67,4,4,37625.97415,104681,"51016 Cassandra Spring Suite 760
Lake Wesley, MH 27316",
71327.71761,6.26,14,13,42634.77173,150130,"830 Lauren Common
East Ralph, SD 46562-5210",
66057.18199,4.06,2,17,31824.59315,802846,"USNS Turner
FPO AP 49349",
60345.99132,4.74,13,15,32654.33584,100508,"641 Bradley Extension
South Leah, WA 23138-0463",
62816.87837,4.68,9,3,55887.69875,128819,"55543 Jones Parks Suite 227
Markport, VA 23752-6240",
78182.19723,4.56,1,13,34253.56939,136419,"Unit 1184 Box 3765
DPO AA 89743-2623",
59556.31066,5.45,13,17,37604.3812,736897,"76111 Mccarty Wells
New Ashley, WI 68088-6627",
89209.0841,4.62,17,15,47798.52087,159217,"087 Romero Meadow Apt. 109
Port Christy, VT 93436-0859",
61753.19158,5.14,1,16,39993.00632,116905,"44349 Jacqueline Villages Suite 466
Johnstonton, UT 21645",
62587.11978,6.49,18,7,38345.36061,122765,"3130 Richard Avenue Suite 698
Johnton, AK 63265-5152",
62946.4201,6.13,18,10,42312.08202,126149,"8383 Newman Rapid Suite 842
Bradbury, WV 21515-8372",
68681.08126,5.85,9,12,44279.43031,123892,"6846 Michael Rapid Apt. 811
Fryshire, FL 01759",
64168.85884,6.36,7,17,20038.17183,103112,"847 Yolanda Ways
West Alanside, MI 87383-7074",
79843.92058,6.32,6,5,45902.57155,157184,"9232 Christopher Centers Apt. 866
Wallacestad, AS 03708",
60390.50286,5.19,7,10,37921.72059,122391,"3761 Wu Center Suite 724
West Sarah, HI 42537-7513",
66397.44099,4.83,20,8,50504.04782,906011,"3037 Raymond Corners Apt. 567
West Brandonton, MN 17565",
63057.69462,6.53,16,15,43315.45004,136594,"3847 Joshua Brooks Apt. 620
Lake Joseph, ME 51263",
75045.25021,5.01,9,8,25492.31741,115214,"07809 Kimberly Burgs
Lake Williamview, NC 96986",
71254.79957,6.54,10,8,38916.45116,145573,"59809 Tran Bridge
Sarahmouth, LA 15657-1057",
80440.21717,5.23,13,10,31114.7292,153786,"22930 Smith Ford
Lake Richard, ME 30453",
59810.78328,7.29,20,20,14452.921,975913,"6907 Lopez Streets
New Juanborough, WA 16975",
82241.09953,8.09,12,20,10951.34217,140156,"51495 Hardy Springs Apt. 835
East Nancytown, ND 28683-0813",
70951.86812,4.47,11,1,38455.34522,865816,"52004 Amanda Pike
New Yolanda, AL 41789",
63351.97898,5.45,19,9,31063.78152,107643,"46740 Jennifer Garden Apt. 818
Williamstown, AS 42737",
73803.98983,6.97,19,18,32644.61112,116633,"PSC 4721, Box 1430
APO AP 29055",
86247.17504,4.88,10,5,44610.03506,163854,"095 Thompson Cove Suite 038
East Tonystad, CT 43809",
64927.64796,5.74,11,17,29364.75874,113888,"USCGC Ashley
FPO AE 25345",
53722.0086,6.4,17,11,47649.22466,130038,"USS Williams
FPO AE 65283",
66409.68677,6.24,15,13,31188.47203,123931,"95667 Nicole Ville
West Jessicaborough, NM 56114",
60186.60533,7.2,12,18,45545.12518,116812,"861 Christopher Manors Apt. 913
Bobbytown, PA 64157-6346",
63016.11274,5.73,20,13,19815.60593,735660,"5441 Rodriguez Causeway Apt. 348
North Jesse, OR 70732",
62991.4367,7.01,13,1,22993.79047,106627,"598 Taylor Corner Apt. 270
Cartermouth, GA 43098",
72836.80988,4.04,10,2,16988.93738,454234,"USS Miller
FPO AE 19741-4033",
91935.36685,6.48,18,2,50112.82022,209294,"51671 Steven Motorway
New Troy, DC 34208-1742",
78497.66426,5.28,10,4,25389.19449,124594,"2350 Janice Stream Apt. 009
Port Sarah, VA 46714",
76118.14064,5.28,20,4,9193.833182,709348,"166 Albert Radial
North Michelleville, NJ 09884-8923",
71425.34862,7.55,13,20,32561.13015,150047,"503 Heather Plains
South Morganborough, VI 92622",
74796.11323,6.24,18,18,40819.49744,164174,"8118 Mullen Wall Suite 281
New Victoriaborough, MP 55959-4629",
